[run_tier] 1 job(s) planned:
  [1] tier1/d3t                 CUDA_VISIBLE_DEVICES=0 python scripts/train.py --config-name=trial_toy_d3t

[run_tier] -> START  tier1/d3t: CUDA_VISIBLE_DEVICES=0 python scripts/train.py --config-name=trial_toy_d3t
[resume] starting fresh (no snapshot to resume from)
wandb: [wandb.login()] Loaded credentials for https://api.wandb.ai from /root/.netrc.
wandb: Currently logged in as: jasonna24 (jasonna24-) to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: setting up run kp4260wc
wandb: Tracking run with wandb version 0.26.1
wandb: Run data is saved locally in /workspace/wandb/run-20260517_183220-kp4260wc
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run trial_toy_d3t
wandb: ⭐️ View project at https://wandb.ai/jasonna24-/triplane-ae
wandb: 🚀 View run at https://wandb.ai/jasonna24-/triplane-ae/runs/kp4260wc
[train] latent data_range (p99-p1) = 4.6455
/opt/conda/lib/python3.11/site-packages/torch/nn/modules/transformer.py:382: UserWarning: enable_nested_tensor is True, but self.use_nested_tensor is False because encoder_layer.norm_first was True
  warnings.warn(
[train] exp=trial_toy_d3t  model=TriVAE_D3T  device=cuda
[train] batches=1250  batch_size=4  epochs=100
[train] AMP mode: bfloat16 autocast (no GradScaler needed)
[train] wall-clock cap: 60.0 min
[checkpoint] /workspace/runs/trial_toy_d3t/checkpoints/epoch_0003.pt
[val epoch 3]  latent_l1=0.5727  latent_l2=0.8329  latent_psnr=25.0378
[best] new best latent_psnr=25.0378 (prev=24.9405) -> /workspace/runs/trial_toy_d3t/checkpoints/best.pt
[epoch 4 step 000]  loss=5.68e-01  l1=5.68e-01  l2=0.00e+00  psnr=15.0  cos=0.5651
[epoch 4 step 025]  loss=5.57e-01  l1=5.57e-01  l2=0.00e+00  psnr=15.0  cos=0.5747
[epoch 4 step 050]  loss=5.63e-01  l1=5.63e-01  l2=0.00e+00  psnr=14.9  cos=0.5717
[epoch 4 step 075]  loss=5.79e-01  l1=5.79e-01  l2=0.00e+00  psnr=15.0  cos=0.5533
[epoch 4 step 100]  loss=5.69e-01  l1=5.69e-01  l2=0.00e+00  psnr=15.1  cos=0.5454
[epoch 4 step 125]  loss=5.69e-01  l1=5.69e-01  l2=0.00e+00  psnr=14.8  cos=0.5629
[epoch 4 step 150]  loss=5.54e-01  l1=5.54e-01  l2=0.00e+00  psnr=15.2  cos=0.5785
[epoch 4 step 175]  loss=5.69e-01  l1=5.69e-01  l2=0.00e+00  psnr=14.9  cos=0.5665
[epoch 4 step 200]  loss=5.58e-01  l1=5.58e-01  l2=0.00e+00  psnr=15.3  cos=0.5453
[epoch 4 step 225]  loss=5.25e-01  l1=5.25e-01  l2=0.00e+00  psnr=15.6  cos=0.5861
[epoch 4 step 250]  loss=6.09e-01  l1=6.09e-01  l2=0.00e+00  psnr=14.7  cos=0.5050
[epoch 4 step 275]  loss=5.49e-01  l1=5.49e-01  l2=0.00e+00  psnr=15.3  cos=0.5610
